rank	corpus_id	title	confidence	is_relevant	reasoning
40	263200725	Exploring the taste presentation and receptor perception mechanism of salty peptides from   Stropharia rugosoannulata based on molecular dynamics and thermodynamics simulation	1.000	True	{'Condition Object': 'salty peptides', 'Required Elements': {'taste presentation': 'taste presentation', 'receptor perception mechanism': 'receptor perception mechanism', 'molecular dynamics simulation': 'molecular dynamics', 'thermodynamics simulation': 'thermodynamics simulation'}}
41	276178144	Identification of novel saltiness/saltiness enhancing peptides in egg proteins: Molecular docking, action mechanism and in vitro activity validation	1.000	True	{'Condition Object': 'saltiness/saltiness enhancing peptides', 'Required Elements': {'peptides': 'novel saltiness/saltiness enhancing peptides', 'action mechanism': 'action mechanism', 'in vitro activity validation': 'in vitro activity validation'}}
42	279635797	Identification of transmembrane channel-like 4-targeting saltiness-enhancing peptides derived from chicken skin collagen and evaluation of their antioxidant abilities.	1.000	True	{'Condition Object': 'saltiness-enhancing peptides', 'Required Elements': {'targeting': 'transmembrane channel-like 4-targeting', 'source material': 'chicken skin collagen'}}
43	281163735	Identification of novel saltiness-enhancing peptides in yeast extract and investigation of their mechanism of action	1.000	True	{'Condition Object': 'saltiness-enhancing peptides', 'Required Elements': {'peptides': 'novel saltiness-enhancing peptides', 'yeast extract': 'yeast extract', 'mechanism of action': 'investigation of their mechanism of action'}}
44	279136832	Flavor enhancement of soy protein isolate hydrolysates through the Maillard reaction and identification of saltiness-enhancing peptides	1.000	True	{'Condition Object': 'saltiness-enhancing peptides', 'Required Elements': {'flavor enhancement': 'Flavor enhancement of soy protein isolate hydrolysates through the Maillard reaction and identification of saltiness-enhancing peptides', 'saltiness-enhancing peptides': 'Flavor enhancement of soy protein isolate hydrolysates through the Maillard reaction and identification of saltiness-enhancing peptides'}}
45	266096393	Exploring of multi-functional umami peptides from Stropharia rugosoannulata: Saltiness-enhancing effect and mechanism, antioxidant activity and potential target sites.	1.000	True	{'Condition Object': 'saltiness-enhancing effect', 'Required Elements': ['peptides']}
46	227067989	Isolation, characterization and molecular docking of novel umami and umami-enhancing peptides from Ruditapes philippinarum.	0.000	False	The title and abstract do not contain the exact term 'salty enhancing peptides'. The paper focuses on 'umami and umami-enhancing peptides' which does not match the required topic.
47	266518212	Discovery of peptides with saltiness-enhancing effects in enzymatic hydrolyzed Agaricus bisporus protein and evaluation of their salt-reduction property.	1.000	True	{'Condition Object': 'peptides with saltiness-enhancing effects', 'Required Elements': ['saltiness-enhancing effects', 'enzymatic hydrolyzed Agaricus bisporus protein', 'salt-reduction property']}
48	146055431	New insight into umami receptor, umami/umami-enhancing peptides and their derivatives: A review	0.000	False	The required element 'salty enhancing peptides' is not explicitly present in the title or abstract.
49	58663692	Identification and taste characteristics of novel umami and umami-enhancing peptides separated from peanut protein isolate hydrolysate by consecutive chromatography and UPLC-ESI-QTOF-MS/MS.	0.000	False	The required element 'salty enhancing peptides' is not explicitly present in the title or abstract.
50	275992015	The ENaC taste receptor’s perceived mechanism of mushroom salty peptides revealed by molecular interaction analysis	1.000	True	{'Condition Object': 'salty peptides', 'Required Elements': {'mushroom': 'mushroom-derived salty peptides', 'ENaC taste receptor': 'ENaC taste receptor', 'mechanisms': 'mechanisms by which the ENaC taste receptor recognizes and binds', 'molecular interaction': 'molecular interaction and molecular simulation'}}
51	92456447	Purification and identification of kokumi‐enhancing peptides from chicken protein hydrolysate	0.000	False	The term 'salty enhancing peptides' is not explicitly present in the title or abstract. The paper discusses 'kokumi-enhancing peptides' which is a different concept.
52	253246838	Synergistic Effect of Kokumi-Active γ-Glutamyl Peptides and l-Glutamate on Enhancing Umami Sensation and Stimulating Cholecystokinin Secretion via T1R1/T1R3 Activation in STC-1 Cells.	0.000	False	The topic 'salty enhancing peptides' requires the presence of terms related to salty taste enhancement and peptides. While the abstract and title mention peptides (γ-glutamyl peptides) and their role in enhancing umami taste, there is no explicit mention of enhancing salty taste. Therefore, the paper does not meet the required elements for the topic.
53	268381377	Interfacial ice sprouting during salty water droplet freezing	0.000	False	The provided evidence does not contain any mention of 'salty enhancing peptides'. The focus of the paper is on the freezing dynamics and ice sprouting in salty water droplets, which does not align with the required elements for the topic 'salty enhancing peptides'.
54	237584303	Identification and Screening of Potential Bioactive Peptides with Sleep-Enhancing Effects in Bovine Milk Casein Hydrolysate.	0.000	False	The required elements 'salty enhancing peptides' are not explicitly present in the title or abstract.
55	222299242	Fractionation and identification of salty peptides from yeast extract	1.000	True	{'Condition Object': 'salty peptides', 'Required Elements': {'salty peptides': 'salty peptides'}}
56	244926240	Maillard-reacted peptides from glucosamine-induced glycation exhibit a pronounced salt taste-enhancing effect.	1.000	True	{'Condition Object': 'Maillard-reacted peptides', 'Required Elements': {'salt taste-enhancing effect': 'salt taste-enhancing effect'}}
57	221383324	Enhancing Effects of Herbs on the Salty Taste Perception of Saline.	0.000	False	The Condition Object 'salty enhancing peptides' is not matched. The paper focuses on herbs enhancing salty taste perception, but does not mention peptides.
58	32757925	Metal solubility enhancing peptides derived from barley protein.	0.000	False	The Condition Object 'salty enhancing peptides' and the Required Element 'salty enhancing peptides' are not present in the title or abstract.
59	8416812	Isolation and identification of two novel umami and umami-enhancing peptides from peanut hydrolysate by consecutive chromatography and MALDI-TOF/TOF MS.	0.000	False	The required element 'salty enhancing peptides' is not explicitly present in the title or abstract.
60	256277483	The flavor-enhancing action of glutamate and its mechanism involving the notion of kokumi	0.000	False	The term 'salty enhancing peptides' is not explicitly mentioned in the title or abstract. While the abstract discusses the enhancement of salty taste through the interaction of MSG and kokumi substances, it does not specifically mention 'salty enhancing peptides'.
61	258842865	Advances in flavor peptides with sodium-reducing ability: A review	1.000	True	{'Condition Object': 'flavor peptides with sodium-reducing ability', 'Required Elements': {'flavor peptides': 'flavor peptides', 'sodium-reducing ability': 'sodium-reducing ability', 'salty and umami taste': 'salty and umami taste'}}
62	207565192	Sequence, taste and umami-enhancing effect of the peptides separated from soy sauce.	0.000	False	The required element 'salty enhancing peptides' is not explicitly present in the title or abstract.
63	100576527	Salty Taste Enhancing Effect of Enzymatically Hydrolyzed Anchovy Protein in Cooking Application	1.000	True	{'Condition Object': 'salty taste enhancing', 'Required Elements': {'peptides': 'enzymatically hydrolyzed anchovy protein (eHAP)'}}
64	273247187	Current Advances in the Salt Reduction Properties of Kokumi γ-Glutamyl Peptides: A Review	1.000	True	{'Condition Object': 'γ-glutamyl peptides', 'Required Elements': {'kokumi taste': 'kokumi taste', 'saltiness enhancement': 'enhancing the perception of saltiness', 'food industry application': 'efficient application of γ-glutamyl peptides in the food industry'}}
65	5587269	Screening of Osteogenic-Enhancing Short Peptides from BMPs for Biomimetic Material Applications	0.000	False	The required elements 'salty' and 'enhancing peptides' are not explicitly present in the title or abstract.
66	40091580	Recent advances in peptides for enhancing transdermal macromolecular drug delivery.	0.000	False	The required element 'salty enhancing peptides' is not explicitly present in the title or abstract.
67	265210577	Recent advances in taste transduction mechanism, analysis methods and strategies employed to improve the taste of taste peptides	1.000	True	{'Condition Object': 'taste peptides', 'Required Elements': {'salty': 'salty'}}
68	264934477	Identification and Verification of Novel Umami Peptides Isolated from Hybrid Sturgeon Meat (Acipenser baerii × Acipenser schrenckii).	1.000	True	{'Condition Object': 'salty enhancing peptides', 'Required Elements': {'peptides': 'five peptides (ERRY, VRGPR, LKYPLE, VKKVFK, and YVVFKD)', 'saltiness enhancement': 'the peptides had the double effective role of enhancing both umami and saltiness'}}
69	266361010	Saltiness Enhancement through the Synergism of Pyroglutamyl Peptides and Organic Acids.	1.000	True	{'Condition Object': 'saltiness enhancement', 'Required Elements': {'pyroglutamyl peptides': 'pyroglutamyl dipeptides, pyroglutamyl tripeptides, pyroglutamyl peptides', 'organic acids': 'organic acids, malic acid, succinic acid'}}
70	259656466	Enhancing saltiness perception by chemosensory interaction: an fMRI study	0.000	False	The term 'salty enhancing peptides' is not explicitly mentioned in the title or abstract. While the study investigates the enhancement of saltiness perception using MSG and cheddar cheese odor, it does not specifically mention peptides.
71	277939950	Identification and molecular mechanism of novel salt-enhancing peptide in crocodile hemoglobin: a combined E-tongue, molecular docking, and dynamic simulation.	1.000	True	{'Condition Object': 'salt-enhancing peptide', 'Required Elements': {'novel salt-enhancing peptides': 'novel salt-enhancing peptides were identified from crocodile hemoglobin', 'molecular docking': 'molecular docking results showed that the main force for peptide binding to the TMC4 receptor was conventional hydrogen bonding', 'electronic tongue analysis': 'the peptide SSDDK had a significant salt-reducing effect. Molecular docking results showed that the main force for peptide binding to the TMC4 receptor was conventional hydrogen bonding, and Arg 583, Arg330, and Glu284 were the key amino acid residues for its binding. Molecular dynamics simulations also verified the stability of peptide-receptor binding.', 'molecular dynamics simulations': 'molecular dynamics simulations also verified the stability of peptide-receptor binding'}}
72	276578137	Saltiness Enhancement of Soy Peptides by Modulating Amiloride-Insensitive Salt-Responsive Cells and Interacting with Cell Membranes.	1.000	True	{'Condition Object': 'saltiness-enhancing peptides', 'Required Elements': {'single-cell RNA sequencing': 'Single-cell RNA sequencing', 'taste cells': 'taste cells', 'molecular dynamics simulations': 'molecular dynamics simulations'}}
73	267332164	Flavor Characteristics of Umami Peptides from Wuding Chicken Revealed by Molecular Dynamics Simulation.	1.000	True	{'Condition Object': 'umami peptides', 'Required Elements': {'saltiness enhancement': 'all of which could increase umami, saltiness, sweetness, and mask bitterness'}}
74	255374101	Vasoactive intestinal peptide receptor 2 signaling promotes breast cancer cell proliferation by enhancing the ERK pathway	0.000	False	The title and abstract do not contain any of the required elements related to 'salty enhancing peptides'. The paper focuses on vasoactive intestinal peptide receptor 2 signaling in breast cancer cell proliferation.
75	248917574	Sensoproteomic Discovery of Taste-Modulating Peptides and Taste Re-engineering of Soy Sauce.	1.000	True	{'Condition Object': 'salt-enhancing peptides', 'Required Elements': {'salt-enhancing peptides': 'salt-enhancing peptides'}}
76	249868641	Preparation, Sensory Characterization, and Umami-Enhancing Mechanism of Novel Peptide Glycoconjugates.	0.000	False	The topic 'salty enhancing peptides' requires the presence of terms related to 'salty enhancing' and 'peptides'. While 'peptides' is mentioned, there is no explicit mention of 'salty enhancing' in the title or abstract. The focus appears to be on 'umami-enhancing' rather than 'salty enhancing'.
77	267718630	High-pressure processing enhances saltiness perception and sensory acceptability of raw but not of cooked cured pork loins—leveraging salty and umami taste	0.000	False	The required element 'salty enhancing peptides' is not explicitly mentioned in the title or abstract.
78	271960116	Identification of Novel Umami Peptides from Yeast Protein through Enzymatic, Sensory, and In Silico Approaches.	0.000	False	The topic 'salty enhancing peptides' requires the presence of terms related to 'salty' and 'enhancing peptides'. The provided abstract and title focus on 'umami peptides' and do not mention 'salty' or 'salty enhancing peptides'.
79	252197990	Protein Hydrolysates from Pleurotus geesteranus Modified by Bacillus amyloliquefaciens γ-Glutamyl Transpeptidase Exhibit a Remarkable Taste-Enhancing Effect.	1.000	True	{'Condition Object': 'γ-glutamyl peptides', 'Required Elements': {'taste-enhancing effects': 'γ-glutamyl peptides with pronounced taste-enhancing effects can offer an alternative approach to salt reduction.', 'salt reduction': 'γ-glutamyl peptides with pronounced taste-enhancing effects can offer an alternative approach to salt reduction.'}}
80	263234161	A novel endomorphin-2/salmon calcitonin hybrid peptide with enhancing anti-allodynic and anti-anxiety effects	0.000	False	The title and abstract do not contain any of the required elements related to 'salty enhancing peptides'. The paper focuses on a hybrid peptide with anti-allodynic and anti-anxiety effects, which does not match the specified topic.
81	266597347	Odorants Identified in Chinese Dry-Cured Ham Contribute to Salty Taste Enhancement.	0.000	False	The title and abstract do not mention 'peptides' or any variant of 'salty enhancing peptides'. The focus is on volatile organic compounds (VOCs) and their role in salty taste enhancement.
82	248894231	Evaluation of taste active peptides and amino acids from anchovy proteins in fish sauce by in silico approach	0.000	False	The required elements 'salty enhancing peptides' are not explicitly present in the title or abstract.
83	251711955	Identification, taste properties and molecular docking of novel umami peptides from Butyriboletus roseoflavus	0.000	False	The Condition Object 'salty enhancing peptides' and the Required Element 'salty enhancing' are not explicitly present in the title or abstract.
84	251109727	Taste peptides derived from Stropharia rugosoannulata fermentation mycelium and molecular docking to the taste receptor T1R1/T1R3	1.000	True	{'Condition Object': 'taste peptides', 'Required Elements': {'salty taste characteristics': 'More than 50% of the peptides had salty and umami taste characteristics', 'peptides from fermentation mycelium': 'peptides in the fermentation mycelia of Stropharia rugosoannulata', 'molecular docking to taste receptor T1R1/T1R3': 'The taste peptides can bind to more than 60% of the active amino acid residues in the cavity-binding domain of the T1R1/T1R3 receptors'}}
85	271521986	Enhancing gel strength and saltiness perception of low-salt surimi gels: Synergistic effects of lysine assisted with water bath-microwave heating	0.000	False	The title and abstract do not contain any explicit mention of 'salty enhancing peptides'. The focus appears to be on enhancing gel strength and saltiness perception through different methods, but not specifically through peptides.
86	264326528	Techniques of incorporation of salty compounds, food matrix, and sodium behaviour and its effect over saltiness perception: an overview.	0.000	False	The title and abstract do not contain any explicit mention of 'salty enhancing peptides'. The focus appears to be on the techniques of incorporating salty compounds and their effects on saltiness perception, but not specifically on peptides that enhance saltiness.
87	249928010	Flavor-Videos: Enhancing the Flavor Perception of Food while Eating with Videos	0.000	False	The required element 'salty enhancing peptides' is not explicitly mentioned in the title or abstract.
88	258073604	Enhancement of sodium salty taste modulate by protease-hydrolyzed Gum Arabic	0.000	False	The title and abstract do not contain the exact term 'salty enhancing peptides'. The paper discusses 'sodium salty taste' and 'protease-hydrolyzed Gum Arabic', but does not explicitly mention 'salty enhancing peptides'.
89	275817863	Research Progress in Saltiness Perception and Salty Substitutes.	0.000	False	The term 'salty enhancing peptides' is not explicitly mentioned in the title or abstract. The paper discusses salty substitutes and mechanisms of salty taste perception but does not specifically mention peptides.
90	253162811	Cytoplasmic delivery of siRNA using human-derived membrane penetration-enhancing peptide	0.000	False	The topic 'salty enhancing peptides' requires the presence of terms related to salty taste enhancement or peptides specifically designed for this purpose. The provided paper focuses on the use of a membrane penetration-enhancing peptide for siRNA delivery, which does not match the required elements of the topic.
91	270570585	Enhancing the perception of saltiness and reducing NaCl levels in snacks through sensory interaction: Immobilizing NaCl nanocrystals in Litsea oleoresin-sunflower seed oleogels.	0.000	False	The title and abstract do not contain any explicit mention of 'salty enhancing peptides'. The focus appears to be on enhancing the perception of saltiness through the use of immobilized NaCl nanocrystals in oleogels, but this does not match the specific topic of salty enhancing peptides.
92	95706264	Enhancing salty taste through odour–taste–taste interactions: Influence of odour intensity and salty tastants’ nature	0.000	False	The title and abstract do not contain any explicit mention of 'salty enhancing peptides'. The focus seems to be on odour-taste interactions and the influence of odour intensity on salty taste, but not specifically on peptides designed to enhance saltiness.
93	271945613	Key saltiness-enhancing substances in Maillard reaction products derived from chicken breast hydrolysate: Identification, saltiness-enhancing ability and mechanism.	1.000	True	{'Condition Object': 'saltiness-enhancing substances', 'Required Elements': {'Maillard reaction products': 'Maillard reaction products', 'chicken breast hydrolysate': 'chicken breast hydrolysate', 'saltiness-enhancing ability': 'saltiness-enhancing ability'}}
94	272977155	Decoding of the saltiness enhancement taste peptides from Jinhua ham and its molecular mechanism of interaction with ENaC/TMC4 receptors.	1.000	True	{'Condition Object': 'saltiness enhancement taste peptides', 'Required Elements': ['saltiness enhancement taste peptides', 'ENaC/TMC4 receptors']}
95	273500949	Screening of novel umami peptides with saltiness enhancement effect using molecular docking and structure-activity analysis.	1.000	True	{'Condition Object': 'umami peptides with saltiness enhancement effect', 'Required Elements': {'saltiness enhancement effect': 'saltiness enhancement effect'}}
96	244119653	Anodal Galvanic Taste Stimulation to the Chin Enhances Salty Taste of NaCl Water Solution	0.000	False	The paper does not mention 'salty enhancing peptides'. The focus is on galvanic taste stimulation and its effect on salty taste perception.
